VENDOR CODE,VENDOR NAME,P.O.#,SKU #,LINE#,DESCRIPTION,ORDERED QTY,SHIPPED QTY,CARTON COUNT,MASTER PACK,ORDERED CBM,SHIPPED CBM,SHIPPED KGS,EXP SAIL DATE  ,CARGO RECV DATE,DEPT#,POL,POL_ATD,POD,POD_ETA,POA,POA_ETA,DC_NO,CARRIER,VESSEL,VOYAGE,CONTAINER,CONTAINER SIZE,CONTAINER TYPE,CONTAINER SEAL,LOAD - DELV TYPE,BL#,eASN CREATED BY,INCO TERMS
41198,ASIAN AMERICAN PARTNERS,4157255,114537607,1,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,72,72,6,12,,0.17,31.84,06/22/2018,07/04/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USUAU,08/16/2018,893,CMDU,APL MEXICO CITY,0TU25S1MA,TCNU9258476,40H,DRY,G0604172,CFS/CY,CMDUBAC0122185, ,
41198,ASIAN AMERICAN PARTNERS,4157255,114537615,2,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,96,96,8,12,,0.22,42.45,06/22/2018,07/04/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USUAU,08/16/2018,893,CMDU,APL MEXICO CITY,0TU25S1MA,TCNU9258476,40H,DRY,G0604172,CFS/CY,CMDUBAC0122185, ,
41198,ASIAN AMERICAN PARTNERS,4157255,114537623,3,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,84,84,7,12,,0.19,37.15,06/22/2018,07/04/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USUAU,08/16/2018,893,CMDU,APL MEXICO CITY,0TU25S1MA,TCNU9258476,40H,DRY,G0604172,CFS/CY,CMDUBAC0122185, ,
41198,ASIAN AMERICAN PARTNERS,4157255,114537631,4,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,72,72,6,12,,0.16,31.84,06/22/2018,07/04/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USUAU,08/16/2018,893,CMDU,APL MEXICO CITY,0TU25S1MA,TCNU9258476,40H,DRY,G0604172,CFS/CY,CMDUBAC0122185, ,
41198,ASIAN AMERICAN PARTNERS,4157255,114537640,5,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,36,36,3,12,,0.08,15.92,06/22/2018,07/04/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USUAU,08/16/2018,893,CMDU,APL MEXICO CITY,0TU25S1MA,TCNU9258476,40H,DRY,G0604172,CFS/CY,CMDUBAC0122185, ,
41198,ASIAN AMERICAN PARTNERS,4157256,114537607,1,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,252,252,21,12,,0.58,111.30,06/22/2018,07/04/2018,,BDCGP,07/11/2018,USHOU,08/21/2018,USKTX,08/23/2018,895,CMDU,CONTI MAKALU,0PG1HE1MA,CMAU7036611,40H,DRY,G0604178,CFS/CY,CMDUBAC0122383, ,
41198,ASIAN AMERICAN PARTNERS,4157256,114537615,2,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,264,264,22,12,,0.60,116.60,06/22/2018,07/04/2018,,BDCGP,07/11/2018,USHOU,08/21/2018,USKTX,08/23/2018,895,CMDU,CONTI MAKALU,0PG1HE1MA,CMAU7036611,40H,DRY,G0604178,CFS/CY,CMDUBAC0122383, ,
41198,ASIAN AMERICAN PARTNERS,4157256,114537623,3,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,252,252,21,12,,0.58,111.30,06/22/2018,07/04/2018,,BDCGP,07/11/2018,USHOU,08/21/2018,USKTX,08/23/2018,895,CMDU,CONTI MAKALU,0PG1HE1MA,CMAU7036611,40H,DRY,G0604178,CFS/CY,CMDUBAC0122383, ,
41198,ASIAN AMERICAN PARTNERS,4157256,114537631,4,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,216,216,18,12,,0.49,95.40,06/22/2018,07/04/2018,,BDCGP,07/11/2018,USHOU,08/21/2018,USKTX,08/23/2018,895,CMDU,CONTI MAKALU,0PG1HE1MA,CMAU7036611,40H,DRY,G0604178,CFS/CY,CMDUBAC0122383, ,
41198,ASIAN AMERICAN PARTNERS,4157256,114537640,5,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,96,96,8,12,,0.22,42.40,06/22/2018,07/04/2018,,BDCGP,07/11/2018,USHOU,08/21/2018,USKTX,08/23/2018,895,CMDU,CONTI MAKALU,0PG1HE1MA,CMAU7036611,40H,DRY,G0604178,CFS/CY,CMDUBAC0122383, ,
41198,ASIAN AMERICAN PARTNERS,4157257,114537607,1,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,180,180,15,12,,0.41,46.14,06/29/2018,07/07/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,FCIU8616543,40H,DRY,G0604135,CFS/CY,CMDUBAC0122398, ,
41198,ASIAN AMERICAN PARTNERS,4157257,114537615,2,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,192,192,16,12,,0.44,49.21,06/29/2018,07/07/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,FCIU8616543,40H,DRY,G0604135,CFS/CY,CMDUBAC0122398, ,
41198,ASIAN AMERICAN PARTNERS,4157257,114537623,3,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,192,192,16,12,,0.44,49.21,06/29/2018,07/07/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,FCIU8616543,40H,DRY,G0604135,CFS/CY,CMDUBAC0122398, ,
41198,ASIAN AMERICAN PARTNERS,4157257,114537631,4,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,144,144,12,12,,0.33,36.91,06/29/2018,07/07/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,FCIU8616543,40H,DRY,G0604135,CFS/CY,CMDUBAC0122398, ,
41198,ASIAN AMERICAN PARTNERS,4157257,114537640,5,MAGELLAN WOMENS FAYETTE TANK REAL TREE E,84,84,7,12,,0.19,21.53,06/29/2018,07/07/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,FCIU8616543,40H,DRY,G0604135,CFS/CY,CMDUBAC0122398, ,
41198,ASIAN AMERICAN PARTNERS,4157258,114537607,1,MG W FAYETTE TANK REAL TREE EDGE SMALL,60,60,5,12,,0.13,43.44,07/20/2018,07/26/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU5431520,40H,DRY,G0604242,CFS/CY,CMDUBAC0124240, ,
41198,ASIAN AMERICAN PARTNERS,4157258,114537615,2,MG W FAYETTE TANK REAL TREE EDGE MEDIUM,72,72,6,12,,0.16,52.13,07/20/2018,07/26/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU5431520,40H,DRY,G0604242,CFS/CY,CMDUBAC0124240, ,
41198,ASIAN AMERICAN PARTNERS,4157258,114537623,3,MG W FAYETTE TANK REAL TREE EDGE LARGE,72,72,6,12,,0.16,52.13,07/20/2018,07/26/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU5431520,40H,DRY,G0604242,CFS/CY,CMDUBAC0124240, ,
41198,ASIAN AMERICAN PARTNERS,4157258,114537631,4,MG W FAYETTE TANK REAL TREE EDGE X LARGE,60,60,5,12,,0.13,43.44,07/20/2018,07/26/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU5431520,40H,DRY,G0604242,CFS/CY,CMDUBAC0124240, ,
41198,ASIAN AMERICAN PARTNERS,4157258,114537640,5,MG W FAYETTE TANK REAL TREE EDGE XX LARG,36,36,3,12,,0.08,26.07,07/20/2018,07/26/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU5431520,40H,DRY,G0604242,CFS/CY,CMDUBAC0124240, ,
41198,ASIAN AMERICAN PARTNERS,4157260,114537607,1,MG W FAYETTE TANK REAL TREE EDGE SMALL,84,84,7,12,,0.24,55.35,07/27/2018,07/28/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124232, ,
41198,ASIAN AMERICAN PARTNERS,4157260,114537615,2,MG W FAYETTE TANK REAL TREE EDGE MEDIUM,108,108,9,12,,0.31,71.16,07/27/2018,07/28/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124232, ,
41198,ASIAN AMERICAN PARTNERS,4157260,114537623,3,MG W FAYETTE TANK REAL TREE EDGE LARGE,96,96,8,12,,0.28,63.26,07/27/2018,07/28/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124232, ,
41198,ASIAN AMERICAN PARTNERS,4157260,114537631,4,MG W FAYETTE TANK REAL TREE EDGE X LARGE,96,96,8,12,,0.28,63.26,07/27/2018,07/28/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124232, ,
41198,ASIAN AMERICAN PARTNERS,4157260,114537640,5,MG W FAYETTE TANK REAL TREE EDGE XX LARG,48,48,4,12,,0.14,31.63,07/27/2018,07/28/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124232, ,
41198,ASIAN AMERICAN PARTNERS,4157270,113779612,1,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,96,96,4,24,,0.35,72.55,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,113779621,2,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,168,168,7,24,,0.67,126.97,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,113779639,3,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,264,264,11,24,,1.05,199.52,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,113779647,4,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,288,288,12,24,,1.14,217.66,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,113779655,5,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,192,192,8,24,,0.76,145.10,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,113779671,6,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,144,144,6,24,,0.57,108.83,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,114128408,7,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,24,24,1,24,,0.10,18.14,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,114128416,8,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,48,48,2,24,,0.19,36.28,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,114128424,9,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,72,72,3,24,,0.29,54.41,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,114128432,10,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,72,72,3,24,,0.29,54.41,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,114128441,11,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,48,48,2,24,,0.19,36.28,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,114128459,12,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,24,24,1,24,,0.10,18.14,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,114128521,13,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,48,48,2,24,,0.19,36.28,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,114128539,14,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,96,96,4,24,,0.38,72.55,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,114128547,15,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,144,144,6,24,,0.57,108.83,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,114128555,16,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,168,168,7,24,,0.67,126.97,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,114128563,17,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,120,120,5,24,,0.48,90.69,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157270,114128571,18,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,72,72,3,24,,0.29,54.41,06/22/2018,07/15/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USUAU,09/06/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,GESU5134521,40H,DRY,G0604121,CFS/CY,CMDUBAC0123512, ,
41198,ASIAN AMERICAN PARTNERS,4157271,113779612,1,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,312,312,13,24,,1.25,220.95,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,113779621,2,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,528,528,22,24,,2.19,373.92,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,113779639,3,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,792,792,33,24,,3.28,560.87,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,113779647,4,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,840,840,35,24,,3.48,594.87,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,113779655,5,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,528,528,22,24,,2.19,373.92,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,113779671,6,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,336,336,14,24,,1.39,237.95,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128408,7,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,96,96,4,24,,0.40,67.99,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128416,8,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,144,144,6,24,,0.60,101.98,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128424,9,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,192,192,8,24,,0.80,135.97,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128432,10,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,216,216,9,24,,0.90,152.97,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128441,11,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,144,144,6,24,,0.60,101.98,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128459,12,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,96,96,4,24,,0.40,67.99,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128521,13,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,24,24,1,24,,0.10,17.00,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128539,14,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,24,24,1,24,,0.10,17.00,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128547,15,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,48,48,2,24,,0.20,33.99,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128555,16,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,48,48,2,24,,0.20,33.99,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128563,17,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,24,24,1,24,,0.10,17.00,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128571,18,MG M HILL COUNTRY LS TWILL SHIRT MOSSY O,24,24,1,24,,0.10,17.00,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128580,19,MG M HILL COUNTRY LS TWILL SHIRT REAL TR,120,120,5,24,,0.50,84.98,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128598,20,MG M HILL COUNTRY LS TWILL SHIRT REAL TR,168,168,7,24,,0.70,118.97,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128601,21,MG M HILL COUNTRY LS TWILL SHIRT REAL TR,240,240,10,24,,1.00,169.96,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128619,22,MG M HILL COUNTRY LS TWILL SHIRT REAL TR,240,240,10,24,,1.00,169.96,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128627,23,MG M HILL COUNTRY LS TWILL SHIRT REAL TR,144,144,6,24,,0.60,101.98,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157271,114128635,24,MG M HILL COUNTRY LS TWILL SHIRT REAL TR,96,96,4,24,,0.40,67.99,06/22/2018,07/14/2018,,BDCGP,07/18/2018,USHOU,08/28/2018,USKTX,08/30/2018,895,CMDU,CMA CGM LA SCALA,0PG1JE1MA,ECMU9432379,40H,DRY,G0604195,CFS/CY,CMDUBAC0122867, ,
41198,ASIAN AMERICAN PARTNERS,4157272,113779612,1,MAGELLAN OUTDOORS M HILL COUNTRY LS TWIL,192,192,8,24,,0.76,134.50,06/29/2018,07/20/2018,,BDCGP,07/25/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TCNU1111724,40H,DRY,G0604116,CFS/CY,CMDUBAC0123528, ,
